name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""elleven™ Checkpoint-Friendly Compu-Backpack""","""0011-45-Black""","""0011-45-Black""","""This exclusive design has a designated laptop-only section that unfolds to lay flat on the X-ray belt to increase your speed, convenience and security. Side entry compartment holds up to 17\"" laptop. Main zippered compartment with file divider, interior side pockets and removable techtrap elastic organizer panel. Zippered media pocket accesses ear bud port. Front zippered pocket with deluxe organization and key fob. Front lower & hidden pockets for valuables. Three side roomy zippered pockets. Yoke-style handle. Padded back and shoulder straps for comfort. Back panel designed to slip over trolley handles. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""Dobby Nylon"",""size"":""19\"" H x 16.5\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[6,20,40,60,100]","[""112.53"",""108.07"",""103.6"",""99.13"",""89.32""]",,"[53.59199999999999,53.59199999999999,53.59199999999999,53.59199999999999,53.59199999999999]","""http://media.pcna.com/ms/?/leeds/large/0011-45BK_D-3/en"""
"""elleven™ Stealth Checkpoint-Friendly Backpack""","""0011-46-Black""","""0011-46-Black""","""The elleven™ Stealth Checkpoint-Friendly Computer Backpack has set out to make you at ease while traveling, whether that travel is back and forth to work or abroad. Standard features such as a padded laptop compartment for computers up to 17\"" and dedicated iPad/tablet pocket are enhanced with features that give you peace of mind away from home. The main computer compartment utilizes a puncture proof zipper combined with innovative zipper pulls that can be locked to deter thieves from making a quick getaway. The hidden RFID protected passport pocket on the back panel lets you keep your passport and/or wallet out of sight and against your body at all times. A cleverly designed security strap integrated into the backpack strap lets you wrap your bag around yourself or a table leg. Flexible storage throughout keeps you organized. Trolley sleeve on back and adjustable sternum strap. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""420d Nylon"",""size"":""18.5\"" H x 12.75\"" W x 5.5\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[6,20,40,60,100]","[""124.93"",""119.97"",""115.02"",""110.05"",""99.15""]",,"[59.49,59.49,59.49,59.49,59.49]","""http://media.pcna.com/ms/?/leeds/large/0011-46BK_D-1/en"""
"""elleven™ Rutter Checkpoint-Friendly Compu-Backpack""","""0011-47-Black""","""0011-47-Black""","""The elleven™ Rutter Checkpoint-Friendly backpack incorporates executive looks with modern technological and travel needs. Fits most 17\"" laptops in padded rear computer compartment while the main compartment includes a file divider and dedicated iPad/tablet pocket. Zippered top nylex-lined pocket fits your iPhone or other smartphone.  Special RFID pocket on the front helps prevent identity theft by shielding your credit card and passport. Additional front pocket includes deluxe organization.  Zippered side pockets are perfect for your cables or portable power and dual mesh side pockets for your water bottle. There is even a hidden mesh pocket on the backpack strap for your phone or ID. Padded neoprene handle, back and adjustable shoulder straps. Trolley handle attachment integrated into back panel. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""420d Nylon"",""size"":""17.5\"" H x 13\"" W x 4.75\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[6,20,40,60,100]","[""107.45"",""103.18"",""98.93"",""94.65"",""85.28""]",,"[51.168,51.168,51.168,51.168,51.168]","""http://media.pcna.com/ms/?/leeds/large/0011-47BK_D-1/en"""
"""elleven™ Stealth Compu-Case""","""0011-48-Black""","""0011-48-Black""","""Travel can be both very enjoyable and stressful. The elleven™ Stealth Checkpoint-Friendly Business Brief has set out to make you at ease while traveling, whether that travel is back and forth to work or abroad. Standard features such as a padded laptop compartment for computers up to 15\"" and dedicated iPad/tablet pocket are enhanced with features that give you peace of mind away from home. The main computer compartment utilizes a puncture proof zipper combined with innovative zipper pulls that can be locked to deter thieves from making a quick getaway. Hidden RFID protected passport pocket on the front. A cleverly designed security strap integrated into the side lets you wrap your bag around yourself or a table leg. Details such as the magnetic top carry handles and zippered mesh pockets throughout will keep you organized and interested . Trolley sleeve on back for easier travel. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""420d Nylon"",""size"":""12\"" H x 16\"" W x 2\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Business Cases""]",,"[6,20,40,60,100]","[""117.73"",""113.05"",""108.37"",""103.72"",""93.43""]",,"[56.058,56.058,56.058,56.058,56.058]","""http://media.pcna.com/ms/?/leeds/large/0011-48BK_D-2/en"""
"""elleven™ Prizm Checkpoint-Friendly Compu-Backpack""","""0011-49-Black""","""0011-49-Black""","""The elleven™ Prizm Checkpoint-Friendly Backpack is a true road warrior that is built to withstand the rigors of travel. PU coated exterior helps protect from the elements and the molded exterior panels are like having armor to protect your tech. Padded laptop compartment fits computers up to 17\"" and a dedicated pocket for your iPad/tablet. Large main compartment and intelligent storage throughout the bag includes zippered mesh pockets and neoprene dividers that are perfect for cables and mobile charger. Molded EVA panels on the sides and front add to the protection to keep your iPhone/smartphone or camera safe. Side zippered pockets include two removable zippered pouches to help with your travel organization. The back is covered in soft mesh while the wide backpack straps with adjustable sternum strap make this the most comfortable bag you will ever own. Rear trolley sleeve adds to the road warrior must haves. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""Polyester"",""size"":""19\"" H x 12.5\"" W x 4.5\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[6,20,40,60,100]","[""169.07"",""162.35"",""155.63"",""148.93"",""134.17""]",,"[80.502,80.502,80.502,80.502,80.502]","""http://media.pcna.com/ms/?/leeds/large/0011-49BK_D-2/en"""
"""elleven™ Traverse Stylus Pen Set""","""0011-51-Black""","""0011-51-Black""","""Streamline your business travelling with the elleven™ Traverse collection. Incredibly unique design features a high gloss barrel with an intricate, 3D geometric cut bottom barrel. You have to feel the barrel! Soft rubber stylus ideal for most mobile devices, including the iPad and iPhone. Pens include premium black ink cartridges. elleven™ gift box is included.\n""","{""material"":""Brass"",""size"":""5.55\"" H"",""packaging"":""2-piece premium gift box"",""color"":""Black""}","[""Metal Pens""]",,"[24,100,150,250,400]","[""20.17"",""19.37"",""18.58"",""17.75"",""16""]",,"[9.6,9.6,9.6,9.6,9.6]","""http://media.pcna.com/ms/?/leeds/large/0011-51BK_D/en"""
"""elleven™ Traverse Stylus Pen Set""","""0011-51-Silver""","""0011-51-Black""","""Streamline your business travelling with the elleven™ Traverse collection. Incredibly unique design features a high gloss barrel with an intricate, 3D geometric cut bottom barrel. You have to feel the barrel! Soft rubber stylus ideal for most mobile devices, including the iPad and iPhone. Pens include premium black ink cartridges. elleven™ gift box is included.\n""","{""material"":""Brass"",""size"":""5.55\"" H"",""packaging"":""2-piece premium gift box"",""color"":""Silver""}","[""Metal Pens""]",,"[24,100,150,250,400]","[""20.17"",""19.37"",""18.58"",""17.75"",""16""]",,"[9.6,9.6,9.6,9.6,9.6]","""http://media.pcna.com/ms/?/leeds/large/0011-51SL_D-1/en"""
"""elleven™ Prizm Roller Ball Stylus""","""0011-52-Gray""","""0011-52-Gray""","""Exclusive elleven™ design features  Subtle metallic finish with gloss black enamel accents. Geometric rubberized grip allows for ease of comfort and great writability. Soft, rubber stylus is ideal for navigating on iPads, iPhone, Androids and other touchscreen devices. Pen includes premium black roller ball ink cartridge. elleven™ gift box is included.\n""","{""material"":""Aluminum"",""size"":""5.5\"" H"",""packaging"":""2-piece premium gift box"",""color"":""Gray""}","[""Metal Pens""]",,"[48,150,300,450,600]","[""12.68"",""12.17"",""11.68"",""11.17"",""10.07""]",,"[6.042,6.042,6.042,6.042,6.042]","""http://media.pcna.com/ms/?/leeds/large/0011-52GY_D-1/en"""
"""elleven™ Checkpoint-Friendly Compu-Messenger""","""0011-55-Black""","""0011-55-Black""","""This exclusive design has a designated laptop only section that unfolds to lay flat on the X-ray belt to increase your speed, convenience and security. Back zippered compartment holds up to 17\"" laptops and has separate zippered pocket for files or cords. Main zippered compartment with file dividers and full organization. Front zippered pocket holds the removable techtrap elastic organizer panel and includes media pocket with access to the ear bud port. Deluxe organization, file folder  and zippered pocket under flap. Quick access side pockets. Molded handle and removable, adjustable shoulder strap. Back panel designed  to slip over trolley handles. Exterior TSA hangtag for guideline information. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""Dobby Nylon"",""size"":""12.5\"" H x 17\"" W x 6\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Business Cases""]",,"[12,50,100,150,200]","[""126.57"",""121.57"",""116.53"",""111.52"",""100.47""]",,"[60.282,60.282,60.282,60.282,60.282]","""http://media.pcna.com/ms/?/leeds/large/0011-55BK_D-2/en"""
"""elleven™ Checkpoint-Friendly Compu-Attache""","""0011-58-Black""","""0011-58-Black""","""Includes designated laptop-only section that unfolds to lay flat on the X-ray belt to increase your speed through security. Back zippered compartment holds up to 17\"" laptops and has separate zippered pocket. Main zippered compartment for file dividers and mesh pocket organization. Front zippered pocket holds the removable techtrap elastic organizer panel, media pocket with earbud port and deluxe organization. Front lower and hidden pockets for valuables. Elastic shock cord on exterior side pocket for additional storage. Molded handle and padded, detachable, adjustable shoulder strap.  Back panel designed to slip over trolley handles. Exterior TSA hangtag for guideline information. Signature elleven lining and hardware. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""Dobby Nylon"",""size"":""12.5\"" H x 4\"" W x 17\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Business Cases""]",,"[12,50,100,150,200]","[""117.37"",""112.7"",""108.03"",""103.38"",""93.15""]",,"[55.89,55.89,55.89,55.89,55.89]","""http://media.pcna.com/ms/?/leeds/large/0011-58BK_D-1/en"""
"""elleven™ Mobile Armor Compu-Backpack""","""0011-60-Black""","""0011-60-Black""","""This exclusive design has a 360 degree crush-proof compartment for large items such as over-the-ear headphones and cameras as well as a dedicated quilted side-entry laptop compartment. Also features a crush-proof front panel to protect all your most important, and valuable mobile devices. Lower crush-proof pocket and main compartment features innovative zipper pullers that act as theft deterrents. Spacious main zippered compartment includes dedicated pockets for your portable keyboard (fits Apple wireless keyboard) and mouse, making it the perfect mobile-office bag. Front organizer pocket has dedicated pocket for your iPad or tablet as well as smartphone. Side external pockets also feature additional protection. Padded back and straps for extra comfort and adjustable chest strap to help ease the burden on your back. Back panel designed to slip over trolley handles. Signature elleven™ lining and hardware. Free run charges for embroidery up to 7500 stitches until 12/31/16.""","{""material"":""420d Ripstop Nylon"",""size"":""19\"" H x 14.25\"" W x 7\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[6,20,40,60,100]","[""112.45"",""107.97"",""103.52"",""99.07"",""89.25""]",,"[53.55,53.55,53.55,53.55,53.55]","""http://media.pcna.com/ms/?/leeds/large/0011-60BK_D-2/en"""
"""elleven™ Travel Organizer Case""","""0011-68-Black""","""0011-68-Black""","""Zippered main compartment.  Front zippered pocket includes attached built-in techtrap elastic organizer panel for maximum storage and organization.  Additional elastic organization on the interior of front panel.  Front padded pocket.  Side grab handle.  Multi-function design for use as a tech organizer for accessories and cords, small dopp kit or personal golf caddy.  Signature elleven™ lining and hardware.""","{""material"":""Dobby Nylon"",""size"":""4.75\"" H x 4\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Travel Gifts""]",,"[24,100,150,250,400]","[""27.25"",""26.15"",""25.07"",""23.98"",""21.62""]",,"[12.972,12.972,12.972,12.972,12.972]","""http://media.pcna.com/ms/?/leeds/large/0011-68BK_D-1/en"""
